section_no,section_slug,day_order,platform,problem_id,title,url,cf_rating,atcoder_difficulty,qorithm_tier,tags,reason,is_checkpoint,reuse_note
21,"advanced-dp-patterns",7,"codeforces","1614:C","Divan and bitwise operations","https://codeforces.com/problemset/problem/1614/C",1500,,"T3","[""bitmasks"",""combinatorics"",""constructive algorithms""]","Progressive advanced dp patterns practice at day 7.",false,""
21,"advanced-dp-patterns",8,"codeforces","1516:B","AGAGA XOOORRR","https://codeforces.com/problemset/problem/1516/B",1500,,"T3","[""bitmasks"",""brute force"",""dp""]","Progressive advanced dp patterns practice at day 8.",false,""
21,"advanced-dp-patterns",9,"atcoder","arc155:arc155_a","A. ST and TS  Palindrome","https://atcoder.jp/contests/arc155/tasks/arc155_a",,1548,"T3","[""atcoder""]","Progressive advanced dp patterns practice at day 9.",false,""
21,"advanced-dp-patterns",10,"codeforces","1879:D","Sum of XOR Functions","https://codeforces.com/problemset/problem/1879/D",1700,,"T3","[""bitmasks"",""combinatorics"",""divide and conquer""]","Progressive advanced dp patterns practice at day 10.",false,""
21,"advanced-dp-patterns",11,"codeforces","2085:C","Serval and The Formula","https://codeforces.com/problemset/problem/2085/C",1600,,"T3","[""bitmasks"",""constructive algorithms"",""dp""]","Progressive advanced dp patterns practice at day 11.",false,""
21,"advanced-dp-patterns",12,"codeforces","1703:G","Good Key, Bad Key","https://codeforces.com/problemset/problem/1703/G",1600,,"T3","[""bitmasks"",""brute force"",""dp""]","Progressive advanced dp patterns practice at day 12.",false,""
21,"advanced-dp-patterns",13,"codeforces","1632:C","Strange Test","https://codeforces.com/problemset/problem/1632/C",1600,,"T3","[""binary search"",""bitmasks"",""brute force""]","Progressive advanced dp patterns practice at day 13.",false,""
21,"advanced-dp-patterns",14,"atcoder","agc063:agc063_b","B. Insert 1, 2, 3, ...","https://atcoder.jp/contests/agc063/tasks/agc063_b",,1663,"T3","[""atcoder""]","Progressive advanced dp patterns practice at day 14.",false,""
21,"advanced-dp-patterns",15,"codeforces","1829:H","Don't Blame Me","https://codeforces.com/problemset/problem/1829/H",1700,,"T3","[""bitmasks"",""combinatorics"",""dp""]","Progressive advanced dp patterns practice at day 15.",false,""
21,"advanced-dp-patterns",16,"codeforces","1592:C","Bakry and Partitioning","https://codeforces.com/problemset/problem/1592/C",1700,,"T3","[""bitmasks"",""constructive algorithms"",""dfs and similar""]","Progressive advanced dp patterns practice at day 16.",false,""
21,"advanced-dp-patterns",17,"codeforces","1285:D","Dr. Evil Underscores","https://codeforces.com/problemset/problem/1285/D",1900,,"T4","[""bitmasks"",""brute force"",""dfs and similar""]","Progressive advanced dp patterns practice at day 17.",false,""
21,"advanced-dp-patterns",18,"atcoder","arc192:arc192_b","B. Fennec VS. Snuke 2","https://atcoder.jp/contests/arc192/tasks/arc192_b",,1783,"T4","[""atcoder""]","Progressive advanced dp patterns practice at day 18.",false,""
21,"advanced-dp-patterns",19,"codeforces","2187:B","Shortest Statement Ever","https://codeforces.com/problemset/problem/2187/B",1800,,"T4","[""bitmasks"",""constructive algorithms"",""dp""]","Progressive advanced dp patterns practice at day 19.",false,""
21,"advanced-dp-patterns",20,"codeforces","1956:D","Nene and the Mex Operator","https://codeforces.com/problemset/problem/1956/D",2000,,"T4","[""bitmasks"",""brute force"",""constructive algorithms""]","Progressive advanced dp patterns practice at day 20.",false,""
21,"advanced-dp-patterns",21,"codeforces","1416:C","XOR Inverse","https://codeforces.com/problemset/problem/1416/C",2000,,"T4","[""bitmasks"",""data structures"",""divide and conquer""]","Progressive advanced dp patterns practice at day 21.",false,""
21,"advanced-dp-patterns",22,"atcoder","agc048:agc048_b","B. Bracket Score","https://atcoder.jp/contests/agc048/tasks/agc048_b",,1902,"T4","[""atcoder""]","Progressive advanced dp patterns practice at day 22.",false,""
21,"advanced-dp-patterns",23,"codeforces","2180:C","XOR-factorization","https://codeforces.com/problemset/problem/2180/C",1900,,"T4","[""bitmasks"",""constructive algorithms"",""dp""]","Progressive advanced dp patterns practice at day 23.",false,""
21,"advanced-dp-patterns",24,"codeforces","1930:D2","Sum over all Substrings (Hard Version)","https://codeforces.com/problemset/problem/1930/D2",2100,,"T4","[""bitmasks"",""divide and conquer"",""dp""]","Progressive advanced dp patterns practice at day 24.",false,""
21,"advanced-dp-patterns",25,"codeforces","1446:C","Xor Tree","https://codeforces.com/problemset/problem/1446/C",2100,,"T4","[""binary search"",""bitmasks"",""data structures""]","Progressive advanced dp patterns practice at day 25.",false,""
21,"advanced-dp-patterns",26,"atcoder","agc029:agc029_d","D. Grid game","https://atcoder.jp/contests/agc029/tasks/agc029_d",,2033,"T4","[""atcoder""]","Progressive advanced dp patterns practice at day 26.",false,""
21,"advanced-dp-patterns",27,"codeforces","981:E","Addition on Segments","https://codeforces.com/problemset/problem/981/E",2200,,"T5","[""bitmasks"",""data structures"",""divide and conquer""]","Progressive advanced dp patterns practice at day 27.",true,""
21,"advanced-dp-patterns",28,"codeforces","2051:G","Snakes","https://codeforces.com/problemset/problem/2051/G",2100,,"T4","[""bitmasks"",""dp"",""dsu""]","Progressive advanced dp patterns practice at day 28.",false,""
21,"advanced-dp-patterns",29,"codeforces","2180:E","No Effect XOR","https://codeforces.com/problemset/problem/2180/E",2300,,"T5","[""bitmasks"",""divide and conquer"",""dp""]","Progressive advanced dp patterns practice at day 29.",false,""
21,"advanced-dp-patterns",30,"atcoder","arc214:arc214_d","D. Distinct Sum Grid Path","https://atcoder.jp/contests/arc214/tasks/arc214_d",,2205,"T5","[""atcoder""]","Progressive advanced dp patterns practice at day 30.",false,""
21,"advanced-dp-patterns",31,"codeforces","1982:E","Number of k-good subarrays","https://codeforces.com/problemset/problem/1982/E",2300,,"T5","[""bitmasks"",""brute force"",""combinatorics""]","Progressive advanced dp patterns practice at day 31.",true,""
22,"advanced-graph-techniques",1,"codeforces","1559:D1","Mocha and Diana (Easy Version)","https://codeforces.com/problemset/problem/1559/D1",1400,,"T3","[""brute force"",""constructive algorithms"",""dsu""]","Progressive advanced graph techniques practice at day 1.",false,""
22,"advanced-graph-techniques",2,"codeforces","1540:A","Great Graphs","https://codeforces.com/problemset/problem/1540/A",1400,,"T3","[""constructive algorithms"",""graphs"",""greedy""]","Progressive advanced graph techniques practice at day 2.",false,""
22,"advanced-graph-techniques",3,"codeforces","1167:C","News Distribution","https://codeforces.com/problemset/problem/1167/C",1400,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 3.",false,""
22,"advanced-graph-techniques",4,"codeforces","505:B","Mr. Kitayuta's Colorful Graph","https://codeforces.com/problemset/problem/505/B",1400,,"T3","[""dfs and similar"",""dp"",""dsu""]","Progressive advanced graph techniques practice at day 4.",false,""
22,"advanced-graph-techniques",5,"atcoder","arc158:arc158_b","B. Sum-Product Ratio","https://atcoder.jp/contests/arc158/tasks/arc158_b",,1446,"T3","[""atcoder""]","Progressive advanced graph techniques practice at day 5.",false,""
22,"advanced-graph-techniques",6,"codeforces","1418:C","Mortal Kombat Tower","https://codeforces.com/problemset/problem/1418/C",1500,,"T3","[""dp"",""graphs"",""greedy""]","Progressive advanced graph techniques practice at day 6.",false,""
22,"advanced-graph-techniques",7,"codeforces","1263:D","Secret Passwords","https://codeforces.com/problemset/problem/1263/D",1500,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 7.",false,""
22,"advanced-graph-techniques",8,"codeforces","1139:C","Edgy Trees","https://codeforces.com/problemset/problem/1139/C",1500,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 8.",false,""
22,"advanced-graph-techniques",9,"atcoder","arc200:arc200_b","B. LCM","https://atcoder.jp/contests/arc200/tasks/arc200_b",,1543,"T3","[""atcoder""]","Progressive advanced graph techniques practice at day 9.",false,""
22,"advanced-graph-techniques",10,"codeforces","1365:D","Solve The Maze","https://codeforces.com/problemset/problem/1365/D",1700,,"T3","[""constructive algorithms"",""dfs and similar"",""dsu""]","Progressive advanced graph techniques practice at day 10.",false,""
22,"advanced-graph-techniques",11,"codeforces","1176:E","Cover it!","https://codeforces.com/problemset/problem/1176/E",1700,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 11.",false,""
22,"advanced-graph-techniques",12,"codeforces","1899:F","Alex's whims","https://codeforces.com/problemset/problem/1899/F",1600,,"T3","[""constructive algorithms"",""graphs"",""greedy""]","Progressive advanced graph techniques practice at day 12.",false,""
22,"advanced-graph-techniques",13,"codeforces","1702:E","Split Into Two Sets","https://codeforces.com/problemset/problem/1702/E",1600,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 13.",false,""
22,"advanced-graph-techniques",14,"atcoder","arc162:arc162_c","C. Mex Game on Tree","https://atcoder.jp/contests/arc162/tasks/arc162_c",,1655,"T3","[""atcoder""]","Progressive advanced graph techniques practice at day 14.",false,""
22,"advanced-graph-techniques",15,"codeforces","1081:D","Maximum Distance","https://codeforces.com/problemset/problem/1081/D",1800,,"T4","[""dsu"",""graphs"",""shortest paths""]","Progressive advanced graph techniques practice at day 15.",false,""
22,"advanced-graph-techniques",16,"codeforces","2023:B","Skipping","https://codeforces.com/problemset/problem/2023/B",1700,,"T3","[""binary search"",""dp"",""graphs""]","Progressive advanced graph techniques practice at day 16.",false,""
22,"advanced-graph-techniques",17,"codeforces","2117:G","Omg Graph","https://codeforces.com/problemset/problem/2117/G",1900,,"T4","[""brute force"",""dsu"",""graphs""]","Progressive advanced graph techniques practice at day 17.",false,""
22,"advanced-graph-techniques",18,"atcoder","arc195:arc195_c","C. Hamiltonian Pieces","https://atcoder.jp/contests/arc195/tasks/arc195_c",,1777,"T4","[""atcoder""]","Progressive advanced graph techniques practice at day 18.",false,""
22,"advanced-graph-techniques",19,"codeforces","1245:D","Shichikuji and Power Grid","https://codeforces.com/problemset/problem/1245/D",1900,,"T4","[""dsu"",""graphs"",""greedy""]","Progressive advanced graph techniques practice at day 19.",false,""
22,"advanced-graph-techniques",20,"codeforces","1770:D","Koxia and Game","https://codeforces.com/problemset/problem/1770/D",2000,,"T4","[""constructive algorithms"",""data structures"",""dfs and similar""]","Progressive advanced graph techniques practice at day 20.",false,""
22,"advanced-graph-techniques",21,"codeforces","400:D","Dima and Bacteria","https://codeforces.com/problemset/problem/400/D",2000,,"T4","[""dsu"",""graphs"",""shortest paths""]","Progressive advanced graph techniques practice at day 21.",false,""
22,"advanced-graph-techniques",22,"atcoder","arc125:arc125_c","C. LIS to Original Sequence","https://atcoder.jp/contests/arc125/tasks/arc125_c",,1896,"T4","[""atcoder""]","Progressive advanced graph techniques practice at day 22.",false,""
22,"advanced-graph-techniques",23,"codeforces","2059:D","Graph and Graph","https://codeforces.com/problemset/problem/2059/D",1900,,"T4","[""data structures"",""graphs"",""greedy""]","Progressive advanced graph techniques practice at day 23.",false,""
22,"advanced-graph-techniques",24,"codeforces","2044:G2","Medium Demon Problem (hard version)","https://codeforces.com/problemset/problem/2044/G2",1900,,"T4","[""dfs and similar"",""dp"",""dsu""]","Progressive advanced graph techniques practice at day 24.",false,""
22,"advanced-graph-techniques",25,"codeforces","2158:D","Palindrome Flipping","https://codeforces.com/problemset/problem/2158/D",2000,,"T4","[""brute force"",""constructive algorithms"",""graphs""]","Progressive advanced graph techniques practice at day 25.",false,""
22,"advanced-graph-techniques",26,"atcoder","arc112:arc112_d","D. Skate","https://atcoder.jp/contests/arc112/tasks/arc112_d",,2028,"T4","[""atcoder""]","Progressive advanced graph techniques practice at day 26.",false,""
22,"advanced-graph-techniques",27,"codeforces","1741:G","Kirill and Company","https://codeforces.com/problemset/problem/1741/G",2200,,"T5","[""bitmasks"",""brute force"",""dfs and similar""]","Progressive advanced graph techniques practice at day 27.",true,""
22,"advanced-graph-techniques",28,"codeforces","1486:E","Paired Payment","https://codeforces.com/problemset/problem/1486/E",2200,,"T5","[""binary search"",""brute force"",""constructive algorithms""]","Progressive advanced graph techniques practice at day 28.",false,""
